"KUMI_CD","LINE_CD","LINE_SUB_CD","KANRIBAN_CD","LINE_DATE","TYOKU_KBN","JIKANWARI_KBN","HINBAN_CD","PLAN_PRODUCT_CNT","PRODUCT_CNT","WORKING_HOURS","CYCLE_TIME","UPDATE_TIME"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","05","30610ECB010","0","0","0","65","2024-07-04T13:28:18.230000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","06","30610ECB010","41","41","0","65","2024-07-04T18:04:00.227000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","07","30610ECB010","55","55","0","65","2024-07-04T18:03:53.090000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","08","30610ECB010","45","45","0","65","2024-07-04T16:42:46.970000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","09","30610ECB010","50","50","0","65","2024-07-04T18:03:45.595000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","10","30610ECB010","0","0","0","65","2024-07-04T18:23:34.080000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","11","30610ECB010","0","0","0","65","2024-07-04T13:28:18.230000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","12","30610ECB010","0","0","0","65","2024-07-04T13:28:18.230000"
"NH12","AS2610","A","M01","2024-07-04T00:00:00","1","13","30610ECB010","0","0","0","65","2024-07-04T13:28:18.230000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","01","30610ECB010","51","51","0","65","2024-07-05T11:51:55.491000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","02","30610ECB010","54","54","0","65","2024-07-05T11:51:49.697000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","03","30610ECB010","45","45","0","65","2024-07-05T11:51:44.386000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","04","30610ECB010","55","55","0","65","2024-07-05T12:35:01.911000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","05","30610ECB010","0","0","0","65","2024-07-05T12:34:54.916000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","06","30610ECB010","41","41","0","65","2024-07-05T14:20:02.393000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","07","30610ECB010","55","55","0","65","2024-07-05T16:28:46.539000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","08","30610ECB010","45","45","0","65","2024-07-05T16:28:40.067000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","09","30610ECB010","50","50","0","65","2024-07-05T17:14:20.764000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","10","30610ECB010","0","0","0","65","2024-07-05T10:32:21.446000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","11","30610ECB010","0","0","0","65","2024-07-05T10:32:21.446000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","12","30610ECB010","0","0","0","65","2024-07-05T10:32:21.446000"
"NH12","AS2610","A","M01","2024-07-05T00:00:00","1","13","30610ECB010","0","0","0","65","2024-07-05T10:32:21.446000"
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","01","30610ECB010","51","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","02","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","03","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","04","30610ECB010","55","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","06","30610ECB010","41","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","07","30610ECB010","55","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","08","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","09","30610ECB010","50","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-06T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","02","30610ECB010","50","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","03","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","04","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","05","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","07","30610ECB010","51","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","08","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","09","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","10","30610ECB010","40","0","0","66",""
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","11","30610ECB010","0","1","0","66","2024-07-08T07:41:56.664000"
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","12","30610ECB010","0","3","0","66","2024-07-08T08:03:45.027000"
"NH12","AS2610","A","M01","2024-07-07T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","01","30610ECB010","0","0","0","65","2024-07-08T22:10:39.479000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","02","30610ECB010","51","51","0","65","2024-07-09T01:26:08.480000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","03","30610ECB010","54","54","0","65","2024-07-09T00:00:56.549000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","04","30610ECB010","45","45","0","65","2024-07-09T01:26:16.234000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","05","30610ECB010","55","55","0","65","2024-07-09T02:05:31.638000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","06","30610ECB010","0","0","0","65","2024-07-09T02:05:26.170000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","07","30610ECB010","51","51","0","65","2024-07-09T03:59:08.467000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","08","30610ECB010","54","54","0","65","2024-07-09T04:59:15.712000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","09","30610ECB010","45","45","0","65","2024-07-09T06:52:25.596000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","10","30610ECB010","41","41","0","65","2024-07-09T06:52:19.227000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","11","30610ECB010","0","0","0","65","2024-07-08T22:10:39.479000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","12","30610ECB010","0","0","0","65","2024-07-08T22:10:39.479000"
"NH12","AS2610","A","M01","2024-07-08T00:00:00","2","13","30610ECB010","0","0","0","65","2024-07-08T22:10:39.479000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","01","30610ECB010","0","0","0","65","2024-07-10T00:11:05.399000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","02","30610ECB010","51","51","0","65","2024-07-10T00:11:12.095000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","03","30610ECB010","54","54","0","65","2024-07-10T00:11:05.399000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","04","30610ECB010","45","45","0","65","2024-07-10T01:32:18.783000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","05","30610ECB010","55","55","0","65","2024-07-10T02:04:38.350000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","06","30610ECB010","0","0","0","65","2024-07-10T02:04:32.241000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","07","30610ECB010","51","51","0","65","2024-07-10T06:00:33.400000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","08","30610ECB010","54","54","0","65","2024-07-10T04:59:27.750000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","09","30610ECB010","45","45","0","65","2024-07-10T06:00:27.309000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","10","30610ECB010","41","41","0","65","2024-07-10T06:52:41.156000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","11","30610ECB010","0","0","0","65","2024-07-10T00:11:05.399000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","12","30610ECB010","0","0","0","65","2024-07-10T00:11:05.399000"
"NH12","AS2610","A","M01","2024-07-09T00:00:00","2","13","30610ECB010","0","0","0","65","2024-07-10T00:11:05.399000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","01","30610ECB010","0","0","0","65","2024-07-10T22:05:36.433000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","02","30610ECB010","51","51","0","65","2024-07-10T23:01:03.983000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","03","30610ECB010","54","54","0","65","2024-07-11T02:02:12.659000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","04","30610ECB010","45","45","0","65","2024-07-11T00:59:35.595000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","05","30610ECB010","55","55","0","65","2024-07-11T03:09:35.508000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","06","30610ECB010","0","0","0","65","2024-07-11T03:09:04.603000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","07","30610ECB010","51","51","0","65","2024-07-11T05:00:42.280000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","08","30610ECB010","54","54","0","65","2024-07-11T04:59:00.683000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","09","30610ECB010","45","45","0","65","2024-07-11T06:15:23.986000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","10","30610ECB010","41","41","0","65","2024-07-11T06:49:35.353000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","11","30610ECB010","0","0","0","65","2024-07-10T22:05:36.433000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","12","30610ECB010","0","0","0","65","2024-07-10T22:05:36.433000"
"NH12","AS2610","A","M01","2024-07-10T00:00:00","2","13","30610ECB010","0","0","0","65","2024-07-10T22:05:36.433000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","01","30610ECB010","0","0","0","65","2024-07-12T23:10:35.369000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","02","30610ECB010","51","51","0","65","2024-07-12T23:11:41.506000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","03","30610ECB010","54","54","0","65","2024-07-12T23:10:35.369000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","04","30610ECB010","45","45","0","65","2024-07-12T23:11:46.676000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","05","30610ECB010","55","55","0","65","2024-07-12T23:11:51.509000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","06","30610ECB010","0","0","0","65","2024-07-12T23:10:35.369000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","07","30610ECB010","51","51","0","65","2024-07-12T23:11:56.081000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","08","30610ECB010","54","54","0","65","2024-07-12T23:12:02.745000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","09","30610ECB010","45","21","0","65","2024-07-12T23:11:36.099000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","10","30610ECB010","41","41","0","65","2024-07-12T23:12:08.182000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","11","30610ECB010","0","0","0","65","2024-07-12T23:10:35.369000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","12","30610ECB010","0","0","0","65","2024-07-12T23:10:35.369000"
"NH12","AS2610","A","M01","2024-07-11T00:00:00","2","13","30610ECB010","0","0","0","65","2024-07-12T23:10:35.369000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","01","30610ECB010","0","0","0","65","2024-07-12T22:21:03.746000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","02","30610ECB010","51","51","0","65","2024-07-12T23:27:01.396000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","03","30610ECB010","54","54","0","65","2024-07-13T02:06:09.419000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","04","30610ECB010","45","45","0","65","2024-07-13T02:06:03.771000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","05","30610ECB010","55","55","0","65","2024-07-13T02:05:51.750000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","06","30610ECB010","0","0","0","65","2024-07-13T02:05:57.833000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","07","30610ECB010","51","51","0","65","2024-07-13T03:59:41.030000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","08","30610ECB010","54","54","0","65","2024-07-13T04:59:47.250000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","09","30610ECB010","45","45","0","65","2024-07-13T06:38:29.563000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","10","30610ECB010","41","41","0","65","2024-07-13T07:19:25.293000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","11","30610ECB010","0","0","0","65","2024-07-12T22:21:03.746000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","12","30610ECB010","0","0","0","65","2024-07-12T22:21:03.746000"
"NH12","AS2610","A","M01","2024-07-12T00:00:00","2","13","30610ECB010","0","0","0","65","2024-07-12T22:21:03.746000"
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","02","30610ECB010","51","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","03","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","04","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","05","30610ECB010","55","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","07","30610ECB010","51","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","08","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","09","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","10","30610ECB010","41","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-13T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","01","30610ECB010","51","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","02","30610ECB010","54","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","03","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","04","30610ECB010","55","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","06","30610ECB010","41","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","07","30610ECB010","55","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","08","30610ECB010","45","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","09","30610ECB010","50","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-14T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","01","30610ECB010","51","51","0","65","2024-07-15T10:55:58.993000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","02","30610ECB010","54","54","0","65","2024-07-15T10:55:54.202000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","03","30610ECB010","45","45","0","65","2024-07-15T11:29:17.784000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","04","30610ECB010","55","55","0","65","2024-07-15T12:33:39.358000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","05","30610ECB010","0","0","0","65","2024-07-15T12:33:44.421000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","06","30610ECB010","41","41","0","65","2024-07-15T14:19:46.511000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","07","30610ECB010","55","55","0","65","2024-07-15T15:28:41.833000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","08","30610ECB010","45","45","0","65","2024-07-15T16:19:20.490000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","09","30610ECB010","50","50","0","65","2024-07-15T17:14:40.078000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","10","30610ECB010","0","0","0","65","2024-07-15T18:01:12.504000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","11","30610ECB010","0","0","0","65","2024-07-15T15:29:19.434000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","12","30610ECB010","0","0","0","65","2024-07-15T15:29:19.434000"
"NH12","AS2610","A","M01","2024-07-15T00:00:00","1","13","30610ECB010","0","0","0","65","2024-07-15T15:29:19.434000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","01","30610ECB010","51","51","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","02","30610ECB010","54","54","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","03","30610ECB010","45","45","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","04","30610ECB010","55","55","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","05","30610ECB010","0","0","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","06","30610ECB010","41","41","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","07","30610ECB010","55","55","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","08","30610ECB010","45","45","0","65","2024-07-16T16:49:17.569000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","09","30610ECB010","50","50","0","65","2024-07-16T17:20:54.822000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","10","30610ECB010","0","0","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","11","30610ECB010","0","0","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","12","30610ECB010","0","0","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-16T00:00:00","1","13","30610ECB010","0","0","0","65","2024-07-16T15:39:04.335000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","01","30610ECB010","51","51","0","65","2024-07-17T09:59:37.130000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","02","30610ECB010","54","54","0","65","2024-07-17T10:31:48.254000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","03","30610ECB010","45","45","0","65","2024-07-17T11:29:21.574000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","04","30610ECB010","55","55","0","65","2024-07-17T15:20:27.145000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","05","30610ECB010","0","0","0","65","2024-07-17T15:20:21.115000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","06","30610ECB010","0","0","0","65","2024-07-17T14:49:09.541000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","07","30610ECB010","41","41","0","65","2024-07-17T18:40:44.706000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","08","30610ECB010","45","45","0","65","2024-07-17T16:19:07.555000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","09","30610ECB010","50","50","0","65","2024-07-17T18:40:53.846000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","10","30610ECB010","0","0","0","65","2024-07-17T08:05:04.484000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","11","30610ECB010","0","0","0","65","2024-07-17T18:40:35.883000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","12","30610ECB010","0","0","0","65","2024-07-17T08:05:04.484000"
"NH12","AS2610","A","M01","2024-07-17T00:00:00","1","13","30610ECB010","0","0","0","65","2024-07-17T08:05:04.484000"
"NH12","AS2610","A","M01","2024-07-18T00:00:00","1","01","30610ECB010","51","51","0","65","2024-07-18T09:29:36.592000"
"NH12","AS2610","A","M01","2024-07-18T00:00:00","1","02","30610ECB010","54","54","0","65","2024-07-18T10:29:49.819000"
"NH12","AS2610","A","M01","2024-07-18T00:00:00","1","03","30610ECB010","45","45","0","65","2024-07-18T11:30:01.155000"
"NH12","AS2610","A","M01","2024-07-18T00:00:00","1","04","30610ECB010","55","55","0","65","2024-07-18T12:29:48.716000"
"NH12","AS2610","A","M01","2024-07-18T00:00:00","1","05","30610ECB010","0","0","0","65","2024-07-18T15:25:17.912000"
