"KUMI_CD","LINE_CD","LINE_SUB_CD","KANRIBAN_CD","LINE_DATE","TYOKU_KBN","JIKANWARI_KBN","HINBAN_CD","PLAN_PRODUCT_CNT","PRODUCT_CNT","WORKING_HOURS","CYCLE_TIME","UPDATE_TIME"
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","03","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","04","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","06","30610ECB010","13","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","07","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","08","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","09","30610ECB010","49","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-04T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","02","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","03","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","04","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","07","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","08","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","09","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-05T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","02","30610ECB010","50","50","0","66","2024-05-07T01:09:31.860000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","03","30610ECB010","54","54","0","66","2024-05-07T01:09:26.560000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","04","30610ECB010","44","44","0","66","2024-05-07T01:09:37.487000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","05","30610ECB010","54","54","0","66","2024-05-07T04:49:01.289000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","06","30610ECB010","0","0","0","66","2024-05-07T04:51:08.630000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","07","30610ECB010","50","50","0","66","2024-05-07T04:51:19.633000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","08","30610ECB010","53","53","0","66","2024-05-07T05:25:13.608000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","09","30610ECB010","45","45","0","66","2024-05-07T06:45:26.409000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","10","30610ECB010","40","40","0","66","2024-05-07T06:45:19.756000"
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-06T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","02","30610ECB010","50","40","0","66","2024-05-08T06:56:07.802000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","03","30610ECB010","54","44","0","66","2024-05-08T00:14:54.612000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","04","30610ECB010","44","44","0","66","2024-05-08T01:00:22.773000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","05","30610ECB010","54","48","0","66","2024-05-08T02:03:20.233000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","06","30610ECB010","0","0","0","66","2024-05-08T02:03:11.039000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","07","30610ECB010","50","45","0","66","2024-05-08T03:59:36.061000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","08","30610ECB010","53","53","0","66","2024-05-08T04:59:06.396000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","09","30610ECB010","45","45","0","66","2024-05-08T06:09:06.956000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","10","30610ECB010","40","38","0","66","2024-05-08T06:56:01.546000"
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-07T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","02","30610ECB010","50","50","0","66","2024-05-08T22:59:06.529000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","03","30610ECB010","54","54","0","66","2024-05-08T23:59:30.381000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","04","30610ECB010","44","44","0","66","2024-05-09T01:34:21.154000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","05","30610ECB010","54","54","0","66","2024-05-09T03:07:45.379000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","06","30610ECB010","0","0","0","66","2024-05-09T03:07:52.734000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","07","30610ECB010","50","50","0","66","2024-05-09T04:31:01.954000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","08","30610ECB010","53","53","0","66","2024-05-09T05:11:09.132000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","09","30610ECB010","45","27","0","66","2024-05-09T07:02:19.958000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","10","30610ECB010","40","21","0","66","2024-05-09T07:02:25.566000"
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-08T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","02","30610ECB010","50","50","0","66","2024-05-10T00:55:27.376000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","03","30610ECB010","54","54","0","66","2024-05-10T00:55:32.531000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","04","30610ECB010","44","44","0","66","2024-05-10T01:01:21.342000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","05","30610ECB010","54","54","0","66","2024-05-10T03:09:36.567000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","06","30610ECB010","0","0","0","66","2024-05-10T03:09:42.229000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","07","30610ECB010","50","44","0","66","2024-05-10T06:54:43.335000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","08","30610ECB010","53","53","0","66","2024-05-10T04:59:28.824000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","09","30610ECB010","45","45","0","66","2024-05-10T06:07:48.624000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","10","30610ECB010","40","40","0","66","2024-05-10T06:54:35.453000"
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-09T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","02","30610ECB010","50","50","0","66","2024-05-11T01:08:02.514000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","03","30610ECB010","54","54","0","66","2024-05-11T00:12:51.908000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","04","30610ECB010","44","44","0","66","2024-05-11T01:07:57.141000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","05","30610ECB010","54","54","0","66","2024-05-11T04:20:56.852000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","06","30610ECB010","0","0","0","66","2024-05-11T04:20:47.749000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","07","30610ECB010","50","50","0","66","2024-05-11T04:21:05.896000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","08","30610ECB010","53","53","0","66","2024-05-11T06:49:31.412000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","09","30610ECB010","45","45","0","66","2024-05-11T06:49:37.750000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","10","30610ECB010","40","40","0","66","2024-05-11T06:49:43.827000"
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-10T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","02","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","03","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","04","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","05","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","07","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","08","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","09","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","10","30610ECB010","40","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-11T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","01","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","02","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","03","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","04","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","06","30610ECB010","13","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","07","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","08","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","09","30610ECB010","49","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-12T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","01","30610ECB010","50","50","0","66","2024-05-13T14:37:50.045000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","02","30610ECB010","54","41","0","66","2024-05-13T17:17:41.205000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","03","30610ECB010","44","44","0","66","2024-05-13T14:36:30.483000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","04","30610ECB010","54","54","0","66","2024-05-13T14:37:39.994000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","05","30610ECB010","0","0","0","66","2024-05-13T14:39:16.732000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","06","30610ECB010","41","41","0","66","2024-05-13T14:39:22.294000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","07","30610ECB010","53","53","0","66","2024-05-13T15:31:51.500000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","08","30610ECB010","45","45","0","66","2024-05-13T16:19:14.562000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","09","30610ECB010","49","49","0","66","2024-05-13T17:17:36.020000"
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-13T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","01","30610ECB010","50","50","0","66","2024-05-14T10:32:34.499000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","02","30610ECB010","54","54","0","66","2024-05-14T10:29:28.375000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","03","30610ECB010","44","44","0","66","2024-05-14T13:22:29.421000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","04","30610ECB010","54","51","0","66","2024-05-14T13:22:22.888000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","05","30610ECB010","0","0","0","66","2024-05-14T13:22:17.028000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","06","30610ECB010","41","35","0","66","2024-05-14T15:28:45.285000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","07","30610ECB010","53","53","0","66","2024-05-14T15:28:54.149000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","08","30610ECB010","45","45","0","66","2024-05-14T16:30:16.162000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","09","30610ECB010","49","47","0","66","2024-05-14T17:15:20.425000"
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-14T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","01","30610ECB010","50","50","0","66","2024-05-15T09:30:00.591000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","02","30610ECB010","54","54","0","66","2024-05-15T13:35:22.522000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","03","30610ECB010","44","44","0","66","2024-05-15T13:35:37.025000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","04","30610ECB010","54","54","0","66","2024-05-15T13:35:48.101000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","05","30610ECB010","0","0","0","66","2024-05-15T13:36:06.576000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","06","30610ECB010","0","0","0","66","2024-05-15T16:49:53.192000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","07","30610ECB010","40","40","0","66","2024-05-15T16:49:53.192000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","08","30610ECB010","44","44","0","66","2024-05-15T16:49:53.192000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","09","30610ECB010","49","49","0","66","2024-05-15T17:13:56.798000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","10","30610ECB010","0","0","0","66","2024-05-15T16:42:00.128000"
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-15T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","01","30610ECB010","50","50","0","66","2024-05-16T11:10:59.075000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","02","30610ECB010","54","54","0","66","2024-05-16T11:11:04.468000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","03","30610ECB010","44","44","0","66","2024-05-16T11:51:25.762000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","04","30610ECB010","54","54","0","66","2024-05-16T14:16:34.232000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","05","30610ECB010","0","0","0","66","2024-05-16T14:16:39.466000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","06","30610ECB010","41","41","0","66","2024-05-16T16:02:46.159000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","07","30610ECB010","53","53","0","66","2024-05-16T15:19:00.091000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","08","30610ECB010","45","45","0","66","2024-05-16T16:21:12.343000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","09","30610ECB010","49","49","0","66","2024-05-16T18:15:24.271000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","10","30610ECB010","0","0","0","66","2024-05-16T18:15:18.246000"
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-16T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","01","30610ECB010","50","50","0","66","2024-05-17T14:14:05.386000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","02","30610ECB010","54","54","0","66","2024-05-17T10:29:36.558000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","03","30610ECB010","44","44","0","66","2024-05-17T14:13:42.057000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","04","30610ECB010","54","54","0","66","2024-05-17T12:29:36.916000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","06","30610ECB010","41","41","0","66","2024-05-17T15:21:53.436000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","07","30610ECB010","53","53","0","66","2024-05-17T15:21:47.634000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","08","30610ECB010","45","23","0","66","2024-05-20T11:39:31.016000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","09","30610ECB010","49","0","0","66","2024-05-20T11:46:19.570000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","11","30610ECB010","0","0","0","66","2024-05-17T18:55:10.678000"
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-17T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","01","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","02","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","03","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","04","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","06","30610ECB010","41","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","07","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","08","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","09","30610ECB010","49","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-18T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","02","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","03","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","04","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","05","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","07","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","08","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","09","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","10","30610ECB010","40","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-19T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-20T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-05-20T00:00:00","2","02","30610ECB010","50","50","0","66","2024-05-21T00:10:36.256000"
"NH11","AS2610","A","M01","2024-05-20T00:00:00","2","03","30610ECB010","54","54","0","66","2024-05-21T00:10:43.147000"
"NH11","AS2610","A","M01","2024-05-20T00:00:00","2","04","30610ECB010","44","44","0","66","2024-05-21T01:04:45.657000"
