"KUMI_CD","LINE_CD","LINE_SUB_CD","KANRIBAN_CD","LINE_DATE","TYOKU_KBN","JIKANWARI_KBN","HINBAN_CD","PLAN_PRODUCT_CNT","PRODUCT_CNT","WORKING_HOURS","CYCLE_TIME","UPDATE_TIME"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","01","30610ECB010","50","50","0","66","2024-02-01T10:00:47.292000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","02","30610ECB010","54","42","0","66","2024-02-01T18:40:12.265000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","03","30610ECB010","44","39","0","66","2024-02-01T11:29:25.671000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","04","30610ECB010","54","54","0","66","2024-02-01T13:56:48.661000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","06","30610ECB010","41","41","0","66","2024-02-01T14:38:54.909000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","07","30610ECB010","44","44","0","66","2024-02-01T15:21:07.084000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","08","30610ECB010","54","54","0","66","2024-02-01T16:21:28.701000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","09","30610ECB010","49","49","0","66","2024-02-01T17:13:49.382000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","10","30610ECB010","0","0","0","66","2024-02-01T17:56:21.872000"
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-02-01T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","01","30610ECB010","50","50","0","66","2024-02-02T09:30:01.415000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","02","30610ECB010","45","45","0","66","2024-02-02T17:19:14.949000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","03","30610ECB010","53","51","0","66","2024-02-02T11:28:56.033000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","04","30610ECB010","54","54","0","66","2024-02-02T17:19:20.923000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","05","30610ECB010","0","0","0","66","2024-02-02T13:30:55.406000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","06","30610ECB010","41","41","0","66","2024-02-02T14:25:37.735000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","07","30610ECB010","53","53","0","66","2024-02-02T15:31:34.479000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","08","30610ECB010","45","45","0","66","2024-02-02T16:32:06.243000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","09","30610ECB010","49","49","0","66","2024-02-02T17:19:09.410000"
"NH11","AS2610","A","M01","2024-02-02T00:00:00","1","10","30610ECB010","0","0","0","66",""
