"KUMI_CD","LINE_CD","LINE_SUB_CD","KANRIBAN_CD","LINE_DATE","TYOKU_KBN","JIKANWARI_KBN","HINBAN_CD","PLAN_PRODUCT_CNT","PRODUCT_CNT","WORKING_HOURS","CYCLE_TIME","UPDATE_TIME"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-01T09:29:45.567000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-01T21:29:47.055000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-01T19:29:20.783000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-01T12:29:30.006000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-01T14:28:31.176000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","07","30610ECB010","53","43","0","66","2024-04-01T16:13:36.307000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","08","30610ECB010","45","41","0","66","2024-04-01T19:27:37.883000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","09","30610ECB010","54","54","0","66","2024-04-01T17:19:52.018000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","10","30610ECB010","53","53","0","66","2024-04-01T18:29:19.581000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","11","30610ECB010","49","49","0","66","2024-04-01T19:26:37.308000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","12","30610ECB010","0","0","0","66","2024-04-01T16:53:33.600000"
"NH12","AS2610","A","M01","2024-04-01T00:00:00","1","13","30610ECB010","0","0","0","66","2024-04-01T16:53:33.600000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-02T09:30:56.159000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-02T10:29:54.808000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-02T11:37:07.055000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-02T12:30:08.396000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-02T15:20:31.801000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","07","30610ECB010","53","53","0","66","2024-04-02T15:20:26.394000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","08","30610ECB010","45","45","0","66","2024-04-02T16:18:55.017000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","09","30610ECB010","54","54","0","66","2024-04-02T17:19:33.833000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","10","30610ECB010","49","49","0","66","2024-04-02T18:23:33.702000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","11","30610ECB010","0","0","0","66","2024-04-02T17:28:28.601000"
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-02T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-03T09:30:19.546000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-03T10:37:51.015000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-03T11:51:06.763000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-03T12:31:07.564000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","05","30610ECB010","0","0","0","66","2024-04-03T15:38:08.306000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","06","30610ECB010","0","0","0","66","2024-04-03T14:50:12.890000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","07","30610ECB010","40","40","0","66","2024-04-03T15:38:13.962000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","08","30610ECB010","44","44","0","66","2024-04-03T16:24:19.226000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","09","30610ECB010","49","49","0","66","2024-04-03T17:13:48.823000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","10","30610ECB010","0","0","0","66","2024-04-03T17:13:39.766000"
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-03T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-04T09:30:12.912000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-04T10:29:37.025000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-04T11:30:28.721000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-04T12:35:11.929000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","05","30610ECB010","0","0","0","66","2024-04-04T12:35:05.700000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-04T14:21:57.697000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","07","30610ECB010","53","53","0","66","2024-04-04T15:25:24.448000"
"NH12","AS2610","A","M01","2024-04-04T00:00:00","1","08","30610ECB010","45","45","0","66","2024-04-04T16:19:12.241000"
