"KUMI_CD","LINE_CD","LINE_SUB_CD","KANRIBAN_CD","LINE_DATE","TYOKU_KBN","JIKANWARI_KBN","HINBAN_CD","PLAN_PRODUCT_CNT","PRODUCT_CNT","WORKING_HOURS","CYCLE_TIME","UPDATE_TIME"
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","01","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","02","30610ECB010","50","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","03","30610ECB010","54","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","04","30610ECB010","17","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","05","30610ECB010","54","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","06","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","07","30610ECB010","50","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","08","30610ECB010","53","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","09","30610ECB010","45","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","10","30610ECB010","40","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","11","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","12","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-01T00:00:00","2","13","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","01","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","02","30610ECB010","50","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","03","30610ECB010","54","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","04","30610ECB010","17","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","05","30610ECB010","54","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","06","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","07","30610ECB010","50","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","08","30610ECB010","53","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","09","30610ECB010","45","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","10","30610ECB010","40","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","11","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","12","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-02T00:00:00","2","13","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","01","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","02","30610ECB010","50","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","03","30610ECB010","54","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","04","30610ECB010","17","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","05","30610ECB010","54","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","06","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","07","30610ECB010","50","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","08","30610ECB010","53","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","09","30610ECB010","45","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","10","30610ECB010","40","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","11","30610ECB010","0","0","0","51.5",""
"NH11","AS2610","A","M01","2024-01-03T00:00:00","2","12","30610ECB010","0","0","0","51.5",""
