"KUMI_CD","LINE_CD","LINE_SUB_CD","KANRIBAN_CD","LINE_DATE","TYOKU_KBN","JIKANWARI_KBN","HINBAN_CD","PLAN_PRODUCT_CNT","PRODUCT_CNT","WORKING_HOURS","CYCLE_TIME","UPDATE_TIME"
"NH11","AS2610","A","M01","2024-04-02T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-03T06:04:46.615000"
"NH11","AS2610","A","M01","2024-04-02T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-03T08:05:00.921000"
"NH11","AS2610","A","M01","2024-04-02T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-02T00:00:00","2","12","30610ECB010","0","0","0","66","2024-04-03T08:04:45.450000"
"NH11","AS2610","A","M01","2024-04-02T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-03T22:59:28.269000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","03","30610ECB010","54","53","0","66","2024-04-03T23:58:59.983000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","04","30610ECB010","44","18","0","66","2024-04-04T00:27:24.938000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","05","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","07","30610ECB010","50","48","0","66","2024-04-04T06:52:21.966000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-04T06:00:18.544000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-04T06:00:25.573000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-04T06:52:09.876000"
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-03T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-05T03:05:12.317000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","03","30610ECB010","54","54","0","66","2024-04-05T00:42:52.582000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","04","30610ECB010","44","44","0","66","2024-04-05T03:05:06.535000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-05T01:59:55.998000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","07","30610ECB010","50","50","0","66","2024-04-05T05:31:08.360000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-05T05:31:16.166000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-05T06:00:09.636000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","10","30610ECB010","45","45","0","66","2024-04-05T07:00:15.472000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","11","30610ECB010","44","44","0","66","2024-04-05T08:01:18.183000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","12","30610ECB010","18","18","0","66","2024-04-05T08:08:26.274000"
"NH11","AS2610","A","M01","2024-04-04T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-05T22:58:33.467000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","03","30610ECB010","54","54","0","66","2024-04-06T00:10:32.566000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","04","30610ECB010","44","44","0","66","2024-04-06T01:28:58.742000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-06T03:06:01.416000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","06","30610ECB010","0","0","0","66","2024-04-06T03:06:05.724000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","07","30610ECB010","50","50","0","66","2024-04-06T04:33:18.489000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-06T05:01:31.623000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-06T06:44:03.387000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-06T06:44:11.229000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","11","30610ECB010","0","0","0","66","2024-04-05T22:08:52.841000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","12","30610ECB010","0","0","0","66","2024-04-05T22:08:52.841000"
"NH11","AS2610","A","M01","2024-04-05T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","02","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","03","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","04","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","05","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","07","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","08","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","09","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","10","30610ECB010","40","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-06T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","01","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","02","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","03","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","04","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","06","30610ECB010","41","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","07","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","08","30610ECB010","40","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","09","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-07T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","01","30610ECB010","50","45","0","66","2024-04-08T12:14:12.716000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-08T14:39:55.263000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-08T12:14:18.253000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","04","30610ECB010","54","53","0","66","2024-04-08T17:21:55.095000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-08T14:19:36.554000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","07","30610ECB010","53","53","0","66","2024-04-08T16:22:29.202000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","08","30610ECB010","45","45","0","66","2024-04-08T16:22:36.952000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","09","30610ECB010","49","49","0","66","2024-04-08T17:21:48.743000"
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-08T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-09T09:29:53.627000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-09T11:30:14.620000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-09T11:30:07.263000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-09T13:30:04.689000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","05","30610ECB010","0","0","0","66","2024-04-09T13:29:55.121000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-09T14:19:06.927000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","07","30610ECB010","53","53","0","66","2024-04-09T15:49:14.567000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","08","30610ECB010","45","45","0","66","2024-04-09T16:34:17.171000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","09","30610ECB010","49","31","0","66","2024-04-09T17:12:27.011000"
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-09T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-10T10:29:26.660000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-10T10:29:35.314000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-10T11:30:11.679000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-10T14:40:09.169000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","05","30610ECB010","0","0","0","66","2024-04-10T14:40:13.981000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","06","30610ECB010","0","0","0","66","2024-04-10T14:40:20.305000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","07","30610ECB010","40","40","0","66","2024-04-10T15:59:06.947000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","08","30610ECB010","44","44","0","66","2024-04-10T17:03:28.855000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","09","30610ECB010","49","49","0","66","2024-04-10T17:09:37.298000"
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-10T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-11T10:00:28.850000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-11T10:29:15.085000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-11T11:53:02.160000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-11T13:32:15.832000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","05","30610ECB010","0","0","0","66","2024-04-11T13:32:21.893000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-11T16:41:43.906000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","07","30610ECB010","53","53","0","66","2024-04-11T15:19:11.440000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","08","30610ECB010","45","45","0","66","2024-04-11T16:41:51.346000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","09","30610ECB010","49","49","0","66","2024-04-11T17:10:48.769000"
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-11T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","01","30610ECB010","50","50","0","66","2024-04-12T10:15:08.926000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","02","30610ECB010","54","54","0","66","2024-04-12T10:29:28.779000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","03","30610ECB010","44","44","0","66","2024-04-12T11:33:34.898000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","04","30610ECB010","54","54","0","66","2024-04-12T12:28:58.398000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","05","30610ECB010","0","0","0","66","2024-04-12T13:34:58.243000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","06","30610ECB010","41","41","0","66","2024-04-12T18:41:09.269000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","07","30610ECB010","53","53","0","66","2024-04-12T16:21:10.654000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","08","30610ECB010","45","45","0","66","2024-04-12T16:18:57.543000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","09","30610ECB010","49","49","0","66","2024-04-12T17:22:29.104000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","11","30610ECB010","0","0","0","66","2024-04-12T18:41:02.759000"
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-12T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","01","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","02","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","03","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","04","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","05","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","06","30610ECB010","41","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","07","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","08","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","09","30610ECB010","49","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","10","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-13T00:00:00","1","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","02","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","03","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","04","30610ECB010","44","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","05","30610ECB010","54","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","07","30610ECB010","50","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","08","30610ECB010","53","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","09","30610ECB010","45","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","10","30610ECB010","40","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","11","30610ECB010","0","0","0","66","2024-04-15T08:04:59.578000"
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-14T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-16T03:47:44.681000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","03","30610ECB010","54","54","0","66","2024-04-15T23:59:37.373000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","04","30610ECB010","44","44","0","66","2024-04-16T03:47:39.122000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-16T03:47:51.958000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","06","30610ECB010","0","0","0","66","2024-04-16T03:47:57.352000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","07","30610ECB010","50","50","0","66","2024-04-16T04:41:21.203000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-16T05:14:53.558000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-16T06:32:27.233000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-16T06:43:28.659000"
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-15T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-16T22:59:29.407000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","03","30610ECB010","54","54","0","66","2024-04-17T00:21:40.458000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","04","30610ECB010","44","44","0","66","2024-04-17T01:17:31.681000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-17T03:01:22.973000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","07","30610ECB010","50","50","0","66","2024-04-17T04:02:31.476000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-17T04:59:26.348000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-17T05:59:24.166000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-17T06:44:27.462000"
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-16T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-18T03:19:39.480000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","03","30610ECB010","54","54","0","66","2024-04-18T01:15:03.742000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","04","30610ECB010","44","42","0","66","2024-04-18T06:46:21.031000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-18T03:06:57.893000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","07","30610ECB010","50","50","0","66","2024-04-18T04:08:12.194000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-18T05:05:40.814000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-18T06:00:26.020000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-18T06:48:38.390000"
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-17T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-18T22:59:47.767000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","03","30610ECB010","54","27","0","66","2024-04-19T06:52:34.457000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","04","30610ECB010","44","44","0","66","2024-04-19T01:50:56.807000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-19T01:59:58.514000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","06","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","07","30610ECB010","50","50","0","66","2024-04-19T04:02:37.430000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","08","30610ECB010","53","53","0","66","2024-04-19T05:56:28.643000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","09","30610ECB010","45","45","0","66","2024-04-19T06:01:49.236000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","10","30610ECB010","40","40","0","66","2024-04-19T06:52:28.853000"
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","11","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","12","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-18T00:00:00","2","13","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-19T00:00:00","2","01","30610ECB010","0","0","0","66",""
"NH11","AS2610","A","M01","2024-04-19T00:00:00","2","02","30610ECB010","50","50","0","66","2024-04-20T05:46:20.058000"
"NH11","AS2610","A","M01","2024-04-19T00:00:00","2","03","30610ECB010","54","54","0","66","2024-04-20T05:46:13.915000"
"NH11","AS2610","A","M01","2024-04-19T00:00:00","2","04","30610ECB010","44","44","0","66","2024-04-20T05:46:08.539000"
"NH11","AS2610","A","M01","2024-04-19T00:00:00","2","05","30610ECB010","54","54","0","66","2024-04-20T05:46:02.709000"
